        c12         c13         c14 
  2.1790009   2.9330006   3.7290001 
  2.9629993   3.8279991   4.7519989 
  2.0899982   2.7880001   3.5089989 
  0.4839993   0.9130001   1.5629997 
  2.4680004   3.1429996   4.1250000 
  3.0279999   4.0109997   4.9309998 
  2.5889988   3.5249996   4.4109993 
  2.1609993   2.9169998   3.7430000 
  2.2900009   3.0480003   3.8080006 
  2.9139996   3.8629990   4.8009987 
  2.7019997   3.5130005   4.4320011 
  2.5009995   3.2950001   4.1870003 
  2.6669998   3.5400009   4.4239998 
  2.6540012   3.4860001   4.3670006 
  2.7360001   3.6679993   4.5450001 
  2.5599995   3.4899998   4.3339996 
  2.5709991   3.4329987   4.3439999 
  2.3860016   3.2350006   4.0600014 
  2.0389996   2.8109989   3.5160007 
  2.3010006   3.2200012   4.0470009 
  2.8409996   3.7709999   4.6469994 
  2.6420002   3.5790005   4.4410000 
  2.7430000   3.6910000   4.5539989 
  2.5500011   3.5109997   4.3940010 
  3.2880001   4.4810009   5.4560013 
  2.7280006   3.7339993   4.6159992 
  2.1739998   2.9580002   3.7570000 
  2.2159996   3.0050011   3.8110008 
  2.4909992   3.2630005   4.1469994 
  2.4320011   3.3980007   4.1830006 
  2.4819984   3.2109985   4.2039986 
  2.5979996   3.5119991   4.4449997 
  2.8409996   3.9459991   4.7839985 
  2.6900005   3.6110001   4.4960003 
  2.9969997   3.7269993   4.8309994 
  2.6019993   3.4989986   4.3540001 
  2.4979992   3.4060001   4.2999992 
  3.4729996   4.6189995   5.6189995 
  2.3529987   3.0859985   3.9519997 
  2.6899986   3.6159992   4.5559998 
  2.6529999   3.5590000   4.4050007 
  2.7719994   3.8050003   4.7150002 
  2.5489998   3.3589993   4.2570000 
  2.3069992   3.1630001   4.0349998 
  2.4960003   3.3929996   4.3120003 
  2.0580006   2.7789993   3.5849991 
  2.0160007   2.6440010   3.3320007 
  2.7579994   3.7840004   4.6700001 
  2.2469997   3.0009995   3.8260002 
  1.8780003   2.9330006   3.4810009 
  1.9459991   2.5590000   3.3489990 
  2.2710018   3.0460014   3.8720016 
  2.4309998   3.2779999   4.1059990 
  2.2139988   3.0019989   3.7819996 
  2.5389996   3.3339996   4.2939987 
  2.7439995   3.6520004   4.5820007 
  2.5739994   3.3969994   4.2950001 
  1.8859997   2.8260002   3.5900002 
  2.9729996   3.8829994   4.9019985 
  2.5769997   3.4149990   4.3459988 
  2.6860008   3.4950008   4.4210014 
  2.2250004   3.0149994   3.7980003 
  1.8570004   2.4910011   3.2140007 
  2.8600006   3.9580002   4.8750000 
  2.4879990   3.2589989   4.1929989 
  2.5649986   3.5149994   4.3209991 
  2.2099991   2.9780006   3.8040009 
  2.7070007   3.6459999   4.4870014 
  2.6389999   3.5220013   4.4410000 
  2.2700005   2.9510002   3.7800007 
  2.1450005   2.8680000   3.7310009 
  2.6300011   3.6120014   4.5310001 
  2.4249992   3.2180004   4.0709991 
  2.3210011   3.1950016   4.0130005 
  2.5020008   3.4470005   4.2870007 
  2.2119999   3.0189991   3.8809986 
  2.1679993   2.9189987   3.7449989 
  2.5580006   3.3990002   4.2180004 
  2.9930000   4.0830002   4.9930000 
  2.2799988   3.0649986   3.9009991 
  2.7189999   3.7679996   4.6550007 
  2.5769997   3.5179996   4.3239994 
  2.6510010   3.5450001   4.4130001 
  2.4139996   3.2349987   4.0209999 
  2.3850002   3.2150002   4.0750008 
  2.0710011   2.7700005   3.5570011 
  2.0979996   2.8020000   3.5370007 
  2.6599998   3.5019989   4.3729992 
  2.9879990   3.9519997   4.9869995 
  2.5199986   3.2519989   4.1109982 
  2.1959991   2.9549999   3.8299999 
  2.0789986   2.9149990   3.6159992 
  2.3170013   3.0930004   3.9360008 
  2.7039986   3.6339989   4.5479984 
  2.6040001   3.4670010   4.3350010 
  2.2719994   3.1289997   3.9729996 
  2.5900002   3.4419994   4.3409996 
  2.1989994   3.1069984   3.9559994 
  2.6609993   3.6079998   4.5260010 
  2.4670010   3.3090000   4.0839996 
  3.1930008   4.2550011   5.2130013 
  2.6340008   3.4850006   4.3810005 
  2.2629986   3.0620003   4.0149994 
  2.1790009   2.9829998   3.7450008 
  1.9849987   2.6829987   3.4519997 
  2.3970013   3.2590008   4.1100006 
  2.3460007   3.1100006   4.0380001 
  2.6370010   3.4109993   4.3540001 
  1.9440002   2.6940002   3.4890003 
  2.5019989   3.2959995   4.1829987 
  3.1409988   4.3199997   5.3549995 
  2.3120003   3.1340008   3.9500008 
  2.3929996   3.1490002   4.0039997 
  2.6949997   3.5520000   4.4730015 
  2.8770008   3.9029999   4.7760010 
  3.0039997   4.0739994   4.9769993 
  2.6549988   3.6730003   4.5699997 
  2.9669991   3.9680004   4.9489994 
  2.5039997   3.1809998   4.0319996 
  2.5459995   3.3360004   4.2340012 
  2.8610001   3.7589989   4.6549988 
  2.3619995   3.1399994   3.9820004 
  1.2089996   1.5480003   1.9740009 
  2.7889996   3.7589989   4.6429996 
  2.6809998   3.4489994   4.4239998 
  2.6730003   3.6150017   4.4930000 
  2.6040001   3.5109997   4.4289989 
  2.0970001   2.7880001   3.6099987 
  2.4569988   3.3329983   4.2079983 
  2.2189999   2.8999996   3.7749996 
  2.4190006   3.2950001   4.0919991 
  2.0469990   2.7360001   3.5219994 
  2.5000000   3.3110008   4.1830006 
  2.4299984   3.1989994   4.0669994 
  2.8449993   3.7309990   4.6789989 
  2.5480003   3.4930000   4.4079990 
  2.9420013   3.9370003   4.8420010 
  2.4729996   3.3629990   4.2029991 
  2.5070000   3.4060001   4.2810001 
  2.1320000   2.8279991   3.6669998 
  2.3509998   3.2259998   4.0709991 
  2.7059994   3.6789989   4.5639992 
  2.3999996   3.1989994   4.2049999 
  1.9319992   2.5719986   3.3230000 
  2.2970009   3.0270004   3.8400002 
  2.6210003   3.6270008   4.5240002 
  2.4580002   3.2760010   4.1430016 
  2.8439999   3.7299995   4.6170006 
  2.8630009   3.8029995   4.6879997 
  2.2399998   3.0209999   3.8909988 
  2.5310001   3.4239998   4.2659988 
  2.8339996   3.7709999   4.6609993 
  2.5580006   3.4010010   4.2390003 
  2.3050003   3.1149998   3.9079990 
  2.9839993   4.0599995   5.0059986 
  2.2959995   3.0709991   3.9709988 
  2.8120003   3.7760010   4.6890011 
  2.6369991   3.5769997   4.4710007 
  2.2609997   3.0060005   3.7720013 
  2.2259998   3.0419998   3.8889999 
  2.2310009   3.0300007   3.8520012 
  2.6790009   3.5470009   4.4710007 
  2.5440006   3.2929993   4.1860008 
  2.3139992   3.0690002   3.8850002 
  2.5139999   3.3459988   4.2530003 
  2.3570004   3.1589985   3.9890003 
  2.2660007   3.0109997   3.8220005 
  3.1369991   4.2150002   5.2110004 
  2.4670010   3.2539997   4.1340008 
  2.7530003   3.6420002   4.5149994 
  2.6229992   3.5230007   4.3859997 
  2.5200005   3.3730011   4.1990013 
  2.3500004   3.1040001   3.9039993 
  2.7390003   3.6819992   4.5739994 
  2.3840008   3.2170010   4.0830002 
  2.4340000   3.3020000   4.1059990 
  2.8479996   3.8869991   4.7520008 
  2.3299999   3.1809998   3.9880009 
  2.5300007   3.3830013   4.2630005 
  2.2609997   3.1309986   4.0039997 
  1.9540005   2.3240013   3.1790009 
  2.4769993   3.2659988   4.0809994 
  2.3550014   3.2140007   4.0580006 
  1.9610004   2.5930004   3.3369999 
  2.2980003   3.1009998   3.9860001 
  2.6299992   3.5070000   4.3319988 
  2.4119987   3.1779995   4.1599998 
  2.5499992   3.3950005   4.3109989 
  2.2109985   2.9519997   3.7639999 
  2.2719994   3.0240002   3.8449993 
  2.1450005   2.7240009   3.5330009 
  2.6320000   3.5259991   4.3969994 
  2.5279999   3.3109989   4.1970005 
  2.7069988   3.6250000   4.5380001 
  3.2670002   4.2989998   5.3189983 
  2.7089996   3.5769997   4.4670010 
  3.0119991   4.1480007   5.1270008 
  2.4149990   3.0789986   3.9529991 
  2.4989986   3.3339996   4.1989994 
  2.7369995   3.6359997   4.5259991 
  2.5560017   3.3390007   4.2480011 
  2.7320004   3.6709995   4.5149994 
  1.9459991   2.3409996   3.3009987 
  2.6359997   3.5070000   4.4860001 
  2.2490005   3.2509995   4.1399994 
  2.5520000   3.3780003   4.2069988 
  2.2939987   3.0089989   3.8579998 
  2.7779999   3.6870003   4.6429996 
  2.1280003   2.9099998   3.6560001 
  2.2500000   3.0759983   3.8959999 
  2.3990002   3.2649994   4.0119991 
  2.5459995   3.4279995   4.2789993 
  2.4249992   3.2609997   4.0979996 
  2.4960003   3.3369999   4.2199993 
  2.9510002   3.9549999   4.8619995 
  2.7309990   3.6870003   4.6280003 
  2.1299992   2.8719997   3.6040001 
  2.2189999   2.9319992   3.6889992 
  2.5819988   3.4440002   4.3059998 
  2.2549992   2.9839993   3.8160000 
  2.8750000   3.8479996   4.7479992 
  2.4230003   3.2080002   4.0830002 
  2.7129993   3.6280003   4.5849991 
  2.5720005   3.3909988   4.2509995 
  2.0060005   2.7240009   3.5340004 
  1.8750000   2.5009995   3.1219997 
  2.1250000   2.9480000   3.7589989 
  2.6739998   3.6949997   4.5469990 
  3.0439987   4.1309986   5.0959988 
  2.0380001   2.7339993   3.5340004 
  2.6259995   3.6149998   4.5139999 
  2.4140015   3.1590004   4.0430012 
  2.4630013   3.2580013   4.1510010 
  2.8270016   3.7940006   4.7050018 
  2.8950005   3.9589996   4.8390007 
  2.7560005   3.6910000   4.5869999 
  2.6300011   3.4570007   4.3840008 
  2.5950012   3.4150009   4.2700005 
  2.3810005   3.1690006   3.9480019 
  2.2849998   3.1060009   3.9759998 
  2.0839996   2.8570004   3.6490002 
  2.1660004   2.8530006   3.6770000 
  2.8659992   3.8180008   4.6170006 
  2.3029995   3.0939999   3.9110012 
  2.4360008   3.2730007   4.1130009 
  2.5240002   3.3759995   4.3190002 
  3.2319984   4.5399990   5.4259987 
  2.6210003   3.5480003   4.4179993 
  2.7549992   3.5569992   4.5049992 
  1.8920002   2.5149994   3.2740002 
  2.5030003   3.6180000   4.3080006 
  2.1040001   2.9519997   3.7239990 
  2.3660011   3.1070004   3.9720001 
  2.4799995   3.3190002   4.1959991 
  2.6089993   3.6219997   4.4919987 
  2.4530010   3.3840008   4.2180004 
  2.1700001   2.9200001   3.6889992 
  2.4340000   3.3380013   4.1800003 
  2.4739990   3.3999996   4.1639996 
  2.5799999   3.6280003   4.5489998 
  2.4009991   3.2089996   4.0679989 
  2.6449986   3.6549988   4.5019989 
  2.5860004   3.4380016   4.2800007 
  2.4979992   3.2479992   4.1450005 
  2.5709991   3.3729992   4.2859993 
  2.3599987   3.2199993   4.0789986 
  2.2059994   2.8569984   3.6599998 
  2.2159996   2.9580002   3.6819992 
  2.2029991   2.8959999   3.7539997 
  2.6270008   3.5500011   4.5370007 
  2.3900013   3.0780010   3.9530010 
  2.6509991   3.5450001   4.4609985 
  1.7659988   2.2299995   2.8789997 
  2.5820007   3.4480000   4.2650013 
  1.7919998   2.3540001   2.9850006 
  2.5860004   3.4899998   4.3610001 
  2.7700005   3.6529999   4.5590000 
  2.3380013   3.1720009   3.9890003 
  2.0629997   2.6890011   3.5130005 
  2.6910000   3.5220013   4.4920006 
  2.5199986   3.3799992   4.2689991 
  2.8249989   3.7629986   4.6779995 
  2.5919991   3.4489994   4.3389988 
  2.1659985   2.8299999   3.6549988 
  2.4799995   3.3269997   4.2480011 
  1.8719997   2.5639992   3.3400002 
  2.3629990   3.2199993   4.0299988 
  2.2900009   3.0510006   3.9120007 
  2.8090000   3.7590008   4.6890011 
  2.6239986   3.4809990   4.4200001 
  2.4050007   3.2770004   4.1180000 
  2.3779984   3.2199993   4.0799999 
  2.5690002   3.4389992   4.3289986 
  2.6169987   3.4289989   4.2939987 
  2.9239998   3.8579998   4.8680000 
  2.3719997   3.1779995   4.0009995 
  2.6539993   3.8719997   4.5299988 
  3.0639992   4.0869999   5.0590000 
  2.4099998   3.2689991   4.0569992 
  3.1999989   4.4769993   5.2069988 
  2.0380001   2.6090012   3.4449997 
  1.3199997   2.7730007   3.7299995 
  2.8339996   3.7290001   4.7539997 
  2.3369999   3.1569996   3.9890003 
  2.4439983   3.2699986   4.0909996 
  2.4819984   3.2999992   4.1199989 
  1.9449997   2.5920010   3.3479996 
  2.4239998   3.2399998   4.0900002 
  2.6560001   3.4420013   4.3889999 
  2.6760006   3.7110004   4.5489998 
  2.6989994   3.5830002   4.4710007 
  2.6540012   3.4060001   4.3630009 
  2.2590008   2.9260006   3.7700005 
  2.4020004   3.2530003   4.1110001 
  2.5710011   3.5650005   4.4600010 
  2.1719990   2.9470005   3.7059994 
  3.1759987   4.2519989   5.2419987 
  2.7989998   3.6960011   4.7819996 
  2.2159996   2.9519997   3.8309994 
  1.9619999   2.5520000   3.1529999 
  2.1899986   2.8649998   3.7099991 
  2.6650009   3.4699993   4.3330002 
  2.6770000   3.6009998   4.5370007 
  2.3529987   3.1539993   3.9820004 
  2.4489994   3.3719997   4.2150002 
  1.4419994   1.6490002   2.1280003 
  2.9440002   3.9529991   4.8789997 
  2.4160004   3.1770000   4.0369987 
  2.7880001   3.7579994   4.6310005 
  2.6459999   3.4699993   4.3820000 
  2.0879993   2.7749996   3.5189991 
  2.4190006   3.3540001   4.2320004 
  2.8429985   3.7439995   4.6719990 
  2.4299984   3.2999992   4.1589985 
  2.5799999   3.4860001   4.3759995 
  2.4610004   3.2579994   4.1459999 
  3.1680012   4.2510014   5.1610012 
  2.4180012   3.1380005   3.9190006 
  2.7269993   3.5450001   4.4750004 
  2.2939987   3.0909996   3.8829994 
  2.5869999   3.3599987   4.2560005 
  2.4220009   3.2159996   4.1879997 
  2.6990013   3.5760002   4.4130001 
  2.3549995   3.1599998   3.9419994 
  2.7320004   3.6350002   4.4219990 
  2.1879997   2.9939995   3.8109989 
  2.5559998   3.5849991   4.4230003 
  2.6250000   3.4779987   4.3669987 
  2.5889988   3.4759998   4.3659992 
  2.0289993   2.7959995   3.4600010 
  2.6310005   3.4979992   4.3449993 
  2.8359985   3.7119999   4.7039986 
  2.3530006   3.1800003   3.9930000 
  2.5319996   3.5060005   4.3400002 
  2.3449993   3.1079998   3.9319992 
  2.5820007   3.3409996   4.2620010 
  2.5480003   3.2469997   4.2250004 
  2.3820000   3.1580009   4.0310001 
  1.5600014   2.1970005   2.8310013 
  2.4060001   3.2169991   4.0590000 
  2.7130013   3.5660000   4.5349998 
  2.2829990   3.0489998   3.8649998 
  2.5790005   3.5250015   4.3770008 
  2.3390007   3.0949993   3.9230003 
  2.8499985   3.8850002   4.8219986 
  2.7049999   3.5839996   4.4640007 
  2.8449993   3.6790009   4.7170010 
  2.7380009   3.6780014   4.5890007 
  2.4130001   3.1100006   4.0400009 
  2.4359989   3.3279991   4.1459999 
  2.5529995   3.4039993   4.2889996 
  2.6919994   3.4060001   4.3829994 
  2.7070007   3.7040005   4.5820007 
  2.2040005   2.8980007   3.7110004 
  2.1379986   2.7880001   3.6590004 
  2.0779991   2.8399982   3.6489983 
  2.7609997   3.6919994   4.6289997 
 -0.7930012  -0.1149998   0.9139996 
  2.2890015   2.9680004   3.9720001 
  2.4010010   3.1560001   4.0310001 
  2.3399982   3.1499996   3.9799995 
  2.3779984   3.2529984   4.0909996 
  2.7480011   3.7630005   4.6700001 
  2.1510010   2.8579998   3.5790005 
  2.8489990   3.7570000   4.7279987 
  2.4489994   3.2989998   4.1709995 
  2.8800011   3.9169998   4.8320007 
  2.1259995   2.8899994   3.7039986 
  2.5059986   3.2500000   4.1309986 
  2.6149998   3.3679981   4.3439999 
  2.6889992   3.4659996   4.4270000 
  2.0529995   2.8290005   3.6560001 
  2.2689991   3.0209999   3.9139996 
  2.8730011   3.8310013   4.7620010 
  2.4470005   3.2660007   4.0930004 
  2.4449997   3.2899990   4.1240005 
  2.7449989   3.7239990   4.5799999 
  1.8929996   2.5939999   3.4010010 
  2.8950005   3.9530010   4.8520012 
  2.7100010   3.6329994   4.4930000 
  2.3630009   3.2040005   3.9510002 
  2.3629990   3.2349987   4.0959988 
  2.6989994   3.6520004   4.5170002 
  2.6410007   3.4860001   4.4160004 
  2.5749989   3.5119991   4.3859997 
  0.1539993   0.1229992   0.1939983 
  2.8659992   3.8309994   4.8139992 
  4.1299992   5.4960003   6.1189995 
  2.8080006   3.7620010   4.6989994 
  2.7049999   3.5119991   4.3649998 
  2.5150013   3.3299999   4.2259998 
  2.1509991   2.8339996   3.6569996 
  2.7469997   3.6879997   4.6320000 
  1.8000011   2.3360004   2.9860001 
  2.3380013   3.2090015   4.0840015 
  2.5590000   3.4269981   4.3539982 
 -0.1359997  -0.4099998  -0.3509998 
  2.1610012   2.9470005   3.7500000 
  1.8150005   2.4689999   3.1170006 
  2.6969986   3.6609993   4.5299988 
  2.5949993   3.5409985   4.4340000 
  2.9270000   3.8529987   4.8389988 
  2.3670006   3.2040005   4.1030006 
  2.3280010   3.0780010   3.9500008 
  2.6840000   3.4820004   4.4209995 
  3.3099995   4.5149994   5.4989986 
  2.8069992   4.0189991   4.9449997 
  2.1529999   2.9200001   3.7409992 
  2.3049984   3.0539989   3.9569988 
 -0.2159996  -0.4569988  -0.5200005 
  2.0139999   2.6419983   3.2739983 
  2.1210003   2.8220005   3.6110001 
  2.5230007   3.3420010   4.1760006 
  2.4630013   3.4210014   4.2650013 
  2.7500000   3.6719990   4.5629997 
  2.5520000   3.4519997   4.3379993 
  2.1650009   2.9060001   3.7210007 
  2.5830002   3.3590012   4.2530003 
  2.9029999   3.8540001   4.8299999 
  2.3529987   3.1479988   3.9799995 
  2.6660004   3.6259995   4.4899998 
  2.2230015   2.9000015   3.6970005 
  2.1970005   2.8939991   3.6800003 
  2.8910007   3.7530003   4.7080002 
  2.3619995   3.0949993   3.9440002 
  2.7269993   3.6709995   4.5579987 
  1.9470005   2.5590000   3.3449993 
  2.1070004   2.8420010   3.5909996 
  2.6899986   3.6329994   4.5479984 
  2.9970016   4.0790005   5.0780010 
  2.6410007   3.5550003   4.4039993 
  3.1170006   4.1420002   5.0720005 
  2.1500015   2.9100018   3.7200012 
  2.4389992   3.3129997   4.2010002 
  2.9149990   3.8349991   4.8220005 
  2.4979992   3.2449989   4.1329994 
  2.3060017   3.0740013   3.8980007 
  2.0159988   2.7369995   3.4809990 
  2.4839993   3.3150005   4.2189999 
  2.4979992   3.3789997   4.2069988 
  2.4169998   3.2369995   4.0489998 
  2.0510006   2.8080006   3.5799999 
  2.7010002   3.6189995   4.5059986 
  2.3479996   3.0159988   3.9599991 
  2.4629993   3.2579994   4.0730000 
  2.6070004   3.5869999   4.4399986 
  2.5269985   3.4069996   4.2579994 
  1.7810001   2.5550003   3.3090000 
  2.2309990   3.0699997   3.9400005 
  2.9610004   4.0349998   4.9449997 
  2.4449997   3.1739998   4.1819992 
  2.6170006   3.5369987   4.4400005 
  2.9650002   4.0860004   4.9769993 
  2.3530006   3.1539993   3.9829998 
  2.4300003   3.3190002   4.1550007 
  2.5859985   3.3599987   4.2679996 
  2.4880009   3.4260006   4.3000011 
  2.4619999   3.2329998   4.0590000 
  2.1859989   2.9389992   3.7229996 
  2.4039993   3.3220005   4.1709995 
  2.4349995   3.2689991   4.1089993 
  2.2900009   3.1250000   3.9260006 
  2.2660007   3.0650005   3.8860016 
  2.7880001   3.7119999   4.6590004 
  2.4189987   3.3309994   4.1359997 
  2.7189999   3.7360001   4.5820007 
  2.7619991   3.7709999   4.5660000 
  2.2100010   2.9110012   3.8579998 
  2.3640003   3.1949997   4.0919991 
  3.2409992   4.4519997   5.3810005 
  2.4050007   3.1090012   3.9630013 
  3.3350010   4.4430008   5.3859997 
  2.5920010   3.5419998   4.4220009 
  1.8399982   2.5889988   3.2809982 
  2.6989994   3.6409988   4.4699993 
  2.2970009   3.0219994   3.8810005 
  2.3260002   3.0660000   4.0349998 
  2.2969990   3.1019993   3.9279995 
  2.5740013   3.4830017   4.3220005 
  2.2070007   2.9519997   3.6630001 
  2.5420017   3.4549999   4.3470001 
  3.0709991   4.0999985   4.9619999 
  2.2320004   3.0119991   3.7849998 
  2.7980003   3.7890015   4.6690006 
  2.3950005   3.3120003   4.1490002 
  2.6879997   3.6059990   4.4790001 
  3.3130016   4.5000000   5.4280014 
  2.6049995   3.5039997   4.3659992 
  2.5349998   3.2860012   4.1090012 
  2.4640007   3.3210011   4.1870003 
  2.4050007   3.1879997   3.9880009 
  2.0050011   2.6580009   3.4010010 
  2.2530003   2.9110012   3.7889996 
  2.5070000   3.3400002   4.1719990 
  2.2749996   3.0640011   3.7870007 
  0.2059994   0.1910000   0.3009987 
  2.3579998   3.1750011   3.9870014 
  1.7950001   2.3630009   3.0079994 
